unique_id	platform	platform	disease	tissue	cell type	cell line	project	sample	date	descrption
SRX24277957	sra_merge/SRX24277957.isoform.gz	PB	normal	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987083	2024	
SRX24277954	sra_merge/SRX24277954.isoform.gz	PB	Fragile X–associated Disorders	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987086	2024	
SRX24277953	sra_merge/SRX24277953.isoform.gz	PB	Fragile X–associated Disorders	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987087	2024	
SRX24277952	sra_merge/SRX24277952.isoform.gz	PB	Acute Lymphoblastic Leukemia	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987004	2024	
SRX24277951	sra_merge/SRX24277951.isoform.gz	PB	Acute Lymphoblastic Leukemia	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987005	2024	
SRX24277950	sra_merge/SRX24277950.isoform.gz	PB	Acute Lymphoblastic Leukemia	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987006	2024	
SRX24277949	sra_merge/SRX24277949.isoform.gz	PB	Acute Lymphoblastic Leukemia	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987007	2024	
SRX24277948	sra_merge/SRX24277948.isoform.gz	PB	Acute Lymphoblastic Leukemia	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987008	2024	
SRX24277947	sra_merge/SRX24277947.isoform.gz	PB	Acute Lymphoblastic Leukemia	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987009	2024	
SRX24277946	sra_merge/SRX24277946.isoform.gz	PB	Acute Lymphoblastic Leukemia	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987010	2024	
SRX24277945	sra_merge/SRX24277945.isoform.gz	PB	Acute Lymphoblastic Leukemia	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987011	2024	
SRX24277944	sra_merge/SRX24277944.isoform.gz	PB	normal	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987012	2024	
SRX24277943	sra_merge/SRX24277943.isoform.gz	PB	Fragile X–associated Disorders	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987037	2024	
SRX24277942	sra_merge/SRX24277942.isoform.gz	PB	normal	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987038	2024	
SRX24277941	sra_merge/SRX24277941.isoform.gz	PB	normal	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987039	2024	
SRX24277940	sra_merge/SRX24277940.isoform.gz	PB	normal	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987040	2024	
SRX24277939	sra_merge/SRX24277939.isoform.gz	PB	normal	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987041	2024	
SRX24277938	sra_merge/SRX24277938.isoform.gz	PB	Fragile X–associated Disorders	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987042	2024	
SRX24277932	sra_merge/SRX24277932.isoform.gz	PB	Acute Lymphoblastic Leukemia	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987048	2024	
SRX24277931	sra_merge/SRX24277931.isoform.gz	PB	Acute Lymphoblastic Leukemia	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987049	2024	
SRX24277922	sra_merge/SRX24277922.isoform.gz	PB	normal	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987058	2024	
SRX24277921	sra_merge/SRX24277921.isoform.gz	PB	normal	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987059	2024	
SRX24277920	sra_merge/SRX24277920.isoform.gz	PB	Fragile X–associated Disorders	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987060	2024	
SRX24278003	sra_merge/SRX24278003.isoform.gz	PB	normal	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987013	2024	
SRX24278001	sra_merge/SRX24278001.isoform.gz	PB	normal	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987015	2024	
SRX24278000	sra_merge/SRX24278000.isoform.gz	PB	normal	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987016	2024	
SRX24277999	sra_merge/SRX24277999.isoform.gz	PB	normal	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987017	2024	
SRX24277998	sra_merge/SRX24277998.isoform.gz	PB	Fragile X–associated Disorders	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987018	2024	
SRX24277991	sra_merge/SRX24277991.isoform.gz	PB	Fragile X–associated Disorders	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987025	2024	
SRX24277990	sra_merge/SRX24277990.isoform.gz	PB	normal	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987026	2024	
SRX24277970	sra_merge/SRX24277970.isoform.gz	PB	normal	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987070	2024	
SRX24277963	sra_merge/SRX24277963.isoform.gz	PB	Fragile X–associated Disorders	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987077	2024	
SRX24277962	sra_merge/SRX24277962.isoform.gz	PB	Fragile X–associated Disorders	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987078	2024	
SRX24277956	sra_merge/SRX24277956.isoform.gz	PB	Fragile X–associated Disorders	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987084	2024	
SRX24277955	sra_merge/SRX24277955.isoform.gz	PB	Fragile X–associated Disorders	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987085	2024	
SRX24277937	sra_merge/SRX24277937.isoform.gz	PB	Fragile X–associated Disorders	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987043	2024	
SRX24277936	sra_merge/SRX24277936.isoform.gz	PB	Fragile X–associated Disorders	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987044	2024	
SRX24277935	sra_merge/SRX24277935.isoform.gz	PB	Fragile X–associated Disorders	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987045	2024	
SRX24277934	sra_merge/SRX24277934.isoform.gz	PB	Acute Lymphoblastic Leukemia	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987046	2024	
SRX24277933	sra_merge/SRX24277933.isoform.gz	PB	Acute Lymphoblastic Leukemia	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987047	2024	
SRX24277930	sra_merge/SRX24277930.isoform.gz	PB	Acute Lymphoblastic Leukemia	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987050	2024	
SRX24277929	sra_merge/SRX24277929.isoform.gz	PB	Acute Lymphoblastic Leukemia	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987051	2024	
SRX24277928	sra_merge/SRX24277928.isoform.gz	PB	Acute Lymphoblastic Leukemia	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987052	2024	
SRX24277927	sra_merge/SRX24277927.isoform.gz	PB	Acute Lymphoblastic Leukemia	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987053	2024	
SRX24277926	sra_merge/SRX24277926.isoform.gz	PB	normal	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987054	2024	
SRX24277925	sra_merge/SRX24277925.isoform.gz	PB	normal	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987055	2024	
SRX24277924	sra_merge/SRX24277924.isoform.gz	PB	normal	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987056	2024	
SRX24277923	sra_merge/SRX24277923.isoform.gz	PB	normal	blood		lymphoblastoid cell lines	PRJNA1100964	SAMN40987057	2024	
SRX24193970	sra_merge/SRX24193970.isoform.gz	ONT	normal	blastocyst		H1-OCT4-eGFP	PRJNA1097502	SAMN40889541	2024	
SRX24193969	sra_merge/SRX24193969.isoform.gz	ONT	normal	blastocyst		H1-OCT4-eGFP	PRJNA1097502	SAMN40889542	2024	
SRX24193968	sra_merge/SRX24193968.isoform.gz	ONT	normal	blastocyst		H1-OCT4-eGFP	PRJNA1097502	SAMN40889543	2024	
SRX24193967	sra_merge/SRX24193967.isoform.gz	ONT	normal	blastocyst		H1-OCT4-eGFP	PRJNA1097502	SAMN40889544	2024	
SRX24193966	sra_merge/SRX24193966.isoform.gz	ONT	normal	blastocyst		H1-OCT4-eGFP	PRJNA1097502	SAMN40889545	2024	
SRX24193965	sra_merge/SRX24193965.isoform.gz	ONT	normal	blastocyst		H1-OCT4-eGFP	PRJNA1097502	SAMN40889546	2024	
SRX24193964	sra_merge/SRX24193964.isoform.gz	ONT	normal	blastocyst		H1-OCT4-eGFP	PRJNA1097502	SAMN40889547	2024	
SRX24193963	sra_merge/SRX24193963.isoform.gz	ONT	normal	blastocyst		H1-OCT4-eGFP	PRJNA1097502	SAMN40889548	2024	
SRX24193962	sra_merge/SRX24193962.isoform.gz	ONT	normal	blastocyst		H1-OCT4-eGFP	PRJNA1097502	SAMN40889549	2024	
SRX24143238	sra_merge/SRX24143238.isoform.gz	ONT	Liver cancer	Liver		NA	PRJNA1095898	SAMN40739935	2024	
SRX24143237	sra_merge/SRX24143237.isoform.gz	ONT	Liver cancer	Liver		NA	PRJNA1095898	SAMN40739936	2024	
SRX24143236	sra_merge/SRX24143236.isoform.gz	ONT	Normal	Liver		NA	PRJNA1095898	SAMN40739937	2024	
SRX24143235	sra_merge/SRX24143235.isoform.gz	ONT	Normal	Liver		NA	PRJNA1095898	SAMN40739938	2024	
SRX24083352	sra_merge/SRX24083352.isoform.gz	PB	Liver cancer	Liver		NA	PRJNA1092805	SAMN40634801	2024	
SRX24083351	sra_merge/SRX24083351.isoform.gz	PB	Liver cancer	Liver		HepG2	PRJNA1092805	SAMN40634802	2024	
SRX24083350	sra_merge/SRX24083350.isoform.gz	PB	Liver cancer	Liver		HepG3	PRJNA1092805	SAMN40634803	2024	
SRX24083349	sra_merge/SRX24083349.isoform.gz	PB	Liver cancer	Liver		HepG4	PRJNA1092805	SAMN40634804	2024	
SRX24022254	sra_merge/SRX24022254.isoform.gz	ONT	normal	kidney		HEK293	PRJNA1090486	SAMN40567706	2024	
SRX24022253	sra_merge/SRX24022253.isoform.gz	ONT	normal	kidney		HEK293	PRJNA1090486	SAMN40567705	2024	
SRX24022252	sra_merge/SRX24022252.isoform.gz	ONT	normal	kidney		HEK293	PRJNA1090486	SAMN40567704	2024	
SRX24022251	sra_merge/SRX24022251.isoform.gz	ONT	normal	kidney		HEK293	PRJNA1090486	SAMN40567703	2024	
SRX24022250	sra_merge/SRX24022250.isoform.gz	ONT	normal	kidney		HEK293	PRJNA1090486	SAMN40567702	2024	
SRX24022249	sra_merge/SRX24022249.isoform.gz	ONT	normal	kidney		HEK293	PRJNA1090486	SAMN40567701	2024	
SRX24022248	sra_merge/SRX24022248.isoform.gz	ONT	cervical carcinoma	cervix		HeLa	PRJNA1090486	SAMN40567700	2024	
SRX24022247	sra_merge/SRX24022247.isoform.gz	ONT	cervical carcinoma	cervix		HeLa	PRJNA1090486	SAMN40567699	2024	
SRX23652700	sra_merge/SRX23652700.isoform.gz	PB	Prostate carcinoma	prostate		VCAP	PRJNA1077632	SAMN39978333	2024	
SRX23652699	sra_merge/SRX23652699.isoform.gz	PB	Breast adenocarcinoma	Breast		SKBR3	PRJNA1077632	SAMN39978332	2024	
SRX23652698	sra_merge/SRX23652698.isoform.gz	PB	Bladder carcinoma	Bladder		RT112	PRJNA1077632	SAMN39978331	2024	
SRX23652697	sra_merge/SRX23652697.isoform.gz	PB	Primary cutaneous T-cell lymphoma	Blood		MJ	PRJNA1077632	SAMN39978330	2024	
SRX23652696	sra_merge/SRX23652696.isoform.gz	PB	ALK-positive anaplastic large cell lymphoma	Blood		KIJK	PRJNA1077632	SAMN39978329	2024	
SRX23652695	sra_merge/SRX23652695.isoform.gz	PB	Chronic myeloid leukemia	Blood		K562	PRJNA1077632	SAMN39978328	2024	
SRX23652694	sra_merge/SRX23652694.isoform.gz	PB	Breast ductal carcinoma	Breast		HCC1395	PRJNA1077632	SAMN39978327	2024	
SRX23652685	sra_merge/SRX23652685.isoform.gz	PB	Breast ductal carcinoma	Breast		HCC1187	PRJNA1077632	SAMN39978326	2024	
SRX23652684	sra_merge/SRX23652684.isoform.gz	PB	Small cell lung cancer	Lung		DMS53	PRJNA1077632	SAMN39978325	2024	
SRX23636253	sra_merge/SRX23636253.isoform.gz	PB	Breast cancer	Breast		MDA-MB-231	PRJNA1076859	SAMN39954720	2024	
SRX23636252	sra_merge/SRX23636252.isoform.gz	PB	Breast cancer	Breast		MDA-MB-231	PRJNA1076859	SAMN39954721	2024	
SRX23636251	sra_merge/SRX23636251.isoform.gz	PB	Breast cancer	Breast		MDA-MB-231	PRJNA1076859	SAMN39954722	2024	
SRX23636250	sra_merge/SRX23636250.isoform.gz	PB	Breast cancer	Breast		MDA-MB-231	PRJNA1076859	SAMN39954723	2024	
SRX23636249	sra_merge/SRX23636249.isoform.gz	PB	normal	kidney		HEK293T	PRJNA1076859	SAMN39954724	2024	
SRX23636248	sra_merge/SRX23636248.isoform.gz	PB	normal	kidney		HEK293T	PRJNA1076859	SAMN39954725	2024	
SRX23636247	sra_merge/SRX23636247.isoform.gz	PB	normal	kidney		HEK293T	PRJNA1076859	SAMN39954726	2024	
SRX23636246	sra_merge/SRX23636246.isoform.gz	PB	normal	kidney		HEK293T	PRJNA1076859	SAMN39954727	2024	
SRX23636245	sra_merge/SRX23636245.isoform.gz	PB	normal	kidney		HEK293T	PRJNA1076859	SAMN39954728	2024	
SRX23636244	sra_merge/SRX23636244.isoform.gz	PB	normal	kidney		HEK293T	PRJNA1076859	SAMN39954729	2024	
SRX23459544	sra_merge/SRX23459544.isoform.gz	ONT	normal	Skin		Gen2C	PRJNA1071316	SAMN39683878	2024	
SRX23459543	sra_merge/SRX23459543.isoform.gz	ONT	normal	Skin		Gen2C	PRJNA1071316	SAMN39683877	2024	
SRX23459542	sra_merge/SRX23459542.isoform.gz	ONT	normal	Skin		UMGi014-C (hiPSC WT1.14)	PRJNA1071316	SAMN39683876	2024	
SRX23459541	sra_merge/SRX23459541.isoform.gz	ONT	normal	Skin		UMGi014-C (hiPSC WT1.14)	PRJNA1071316	SAMN39683875	2024	
SRX23664938	sra_merge/SRX23664938.isoform.gz	PB	normal	Brain		NA	PRJNA1066952	SAMN39992815	2024	
SRX23664937	sra_merge/SRX23664937.isoform.gz	PB	normal	Brain		NA	PRJNA1066952	SAMN39992814	2024	
SRX23664936	sra_merge/SRX23664936.isoform.gz	PB	normal	Brain		NA	PRJNA1066952	SAMN39992813	2024	
SRX23664935	sra_merge/SRX23664935.isoform.gz	PB	normal	Brain		NA	PRJNA1066952	SAMN39992812	2024	
SRX23336776	sra_merge/SRX23336776.isoform.gz	PB	normal	Brain		NA	PRJNA1066952	SAMN39516333	2024	
SRX23336774	sra_merge/SRX23336774.isoform.gz	PB	normal	Brain		NA	PRJNA1066952	SAMN39516331	2024	
SRX23336772	sra_merge/SRX23336772.isoform.gz	PB	normal	Brain		NA	PRJNA1066952	SAMN39516329	2024	
SRX23336770	sra_merge/SRX23336770.isoform.gz	PB	normal	Brain		NA	PRJNA1066952	SAMN39516327	2024	
SRX22920598	sra_merge/SRX22920598.isoform.gz	ONT	Leukemia	Blood		BCBL-1	PRJNA1054054	SAMN38882172	2024	
SRX22920597	sra_merge/SRX22920597.isoform.gz	ONT	Leukemia	Blood		BCBL-1	PRJNA1054054	SAMN38882173	2024	
SRX22920596	sra_merge/SRX22920596.isoform.gz	ONT	Leukemia	Blood		BCBL-1	PRJNA1054054	SAMN38882174	2024	
SRX22920701	sra_merge/SRX22920701.isoform.gz	PB	Leukemia	Blood		BCBL-1	PRJNA1054057	SAMN38882187	2024	
SRX22920700	sra_merge/SRX22920700.isoform.gz	PB	Leukemia	Blood		BCBL-1	PRJNA1054057	SAMN38882188	2024	
SRX22920699	sra_merge/SRX22920699.isoform.gz	PB	Leukemia	Blood		BCBL-1	PRJNA1054057	SAMN38882189	2024	
SRX22920698	sra_merge/SRX22920698.isoform.gz	PB	Leukemia	Blood		BCBL-1	PRJNA1054057	SAMN38882190	2024	
SRX22920697	sra_merge/SRX22920697.isoform.gz	PB	Leukemia	Blood		BCBL-1	PRJNA1054057	SAMN38882191	2024	
SRX22920696	sra_merge/SRX22920696.isoform.gz	PB	Leukemia	Blood		BCBL-1	PRJNA1054057	SAMN38882192	2024	
SRX22920695	sra_merge/SRX22920695.isoform.gz	PB	Leukemia	Blood		BCBL-1	PRJNA1054057	SAMN38882193	2024	
SRX22920694	sra_merge/SRX22920694.isoform.gz	PB	Leukemia	Blood		BCBL-1	PRJNA1054057	SAMN38882194	2024	
SRX22920693	sra_merge/SRX22920693.isoform.gz	PB	Leukemia	Blood		BCBL-1	PRJNA1054057	SAMN38882195	2024	
SRX22560444	sra_merge/SRX22560444.isoform.gz	ONT	Serous adenocarcinoma of ovary	Ovarian		IGROV-1	PRJNA1041794	SAMN38301741	2023	
SRX22560443	sra_merge/SRX22560443.isoform.gz	ONT	Serous adenocarcinoma of ovary	Ovarian		IGROV-1	PRJNA1041794	SAMN38301742	2023	
SRX22560442	sra_merge/SRX22560442.isoform.gz	ONT	Serous adenocarcinoma of ovary	Ovarian		IGROV-1	PRJNA1041794	SAMN38301743	2023	
SRX22560441	sra_merge/SRX22560441.isoform.gz	ONT	Serous adenocarcinoma of ovary	Ovarian		IGROV-1	PRJNA1041794	SAMN38301744	2023	
SRX22560440	sra_merge/SRX22560440.isoform.gz	ONT	Ovarian adenocarcinoma	Ovarian		COV504	PRJNA1041794	SAMN38301745	2023	
SRX22560439	sra_merge/SRX22560439.isoform.gz	ONT	High-grade serous ovarian carcinoma	Ovarian		COV362	PRJNA1041794	SAMN38301746	2023	
SRX22560438	sra_merge/SRX22560438.isoform.gz	ONT	Ovarian adenocarcinoma	Ovarian		SK-OV-3	PRJNA1041794	SAMN38301747	2023	
SRX22560437	sra_merge/SRX22560437.isoform.gz	ONT	Ovarian clear cell carcinoma	Ovarian		OVTOKO	PRJNA1041794	SAMN38301748	2023	
SRX22560436	sra_merge/SRX22560436.isoform.gz	ONT	Ovarian clear cell carcinoma	Ovarian		OVKATE	PRJNA1041794	SAMN38301749	2023	
SRX22560435	sra_merge/SRX22560435.isoform.gz	ONT	Epithelial ovarian carcinoma	Ovarian		OVMANA	PRJNA1041794	SAMN38301750	2023	
SRX22448880	sra_merge/SRX22448880.isoform.gz	PB	chronic lymphoid leukemia (CML)	Blood		K562	PRJNA1037338	SAMN38169621	2024	
SRX22448879	sra_merge/SRX22448879.isoform.gz	PB	chronic lymphoid leukemia (CML)	Blood		K562	PRJNA1037338	SAMN38169621	2024	
SRX22448870	sra_merge/SRX22448870.isoform.gz	PB	B-cell acute lymphoblastic leukemia (AML)	Blood		Nalm6	PRJNA1037338	SAMN38169623	2024	
SRX22448872	sra_merge/SRX22448872.isoform.gz	PB	B-cell acute lymphoblastic leukemia (AML)	Blood		Nalm6	PRJNA1037338	SAMN38169624	2024	
SRX22448871	sra_merge/SRX22448871.isoform.gz	PB	B-cell acute lymphoblastic leukemia (AML)	Blood		Nalm6	PRJNA1037338	SAMN38169624	2024	
SRX22448869	sra_merge/SRX22448869.isoform.gz	PB	B-cell acute lymphoblastic leukemia (AML)	Blood		Nalm6	PRJNA1037338	SAMN38169623	2024	
SRX22448868	sra_merge/SRX22448868.isoform.gz	PB	chronic lymphoid leukemia (CML)	Blood		K562	PRJNA1037338	SAMN38169622	2024	
SRX22448867	sra_merge/SRX22448867.isoform.gz	PB	chronic lymphoid leukemia (CML)	Blood		K562	PRJNA1037338	SAMN38169622	2024	
SRX22367370	sra_merge/SRX22367370.isoform.gz	PB	normal	kidney		HEK293T	PRJNA1035532	SAMN38094531	2024	
SRX22367369	sra_merge/SRX22367369.isoform.gz	PB	normal	kidney		HEK293T	PRJNA1035532	SAMN38094532	2024	
SRX22367368	sra_merge/SRX22367368.isoform.gz	PB	normal	kidney		HEK293T	PRJNA1035532	SAMN38094533	2024	
SRX22367367	sra_merge/SRX22367367.isoform.gz	PB	normal	kidney		HEK293T	PRJNA1035532	SAMN38094534	2024	
SRX22367366	sra_merge/SRX22367366.isoform.gz	PB	normal	kidney		HEK293T	PRJNA1035532	SAMN38094535	2024	
SRX22367365	sra_merge/SRX22367365.isoform.gz	PB	normal	kidney		HEK293T	PRJNA1035532	SAMN38094536	2024	
SRX22367364	sra_merge/SRX22367364.isoform.gz	PB	normal	kidney		HEK293T	PRJNA1035532	SAMN38094537	2024	
SRX22367363	sra_merge/SRX22367363.isoform.gz	PB	normal	kidney		HEK293T	PRJNA1035532	SAMN38094538	2024	
SRX21992017	sra_merge/SRX21992017.isoform.gz	ONT	nromal	neural progenitor cell (NPC)		H9	PRJNA1023968	SAMN37686531	2024	
SRX21992016	sra_merge/SRX21992016.isoform.gz	ONT	nromal	neural progenitor cell (NPC)		H9	PRJNA1023968	SAMN37686532	2024	
SRX21992015	sra_merge/SRX21992015.isoform.gz	ONT	nromal	neural progenitor cell (NPC)		H9	PRJNA1023968	SAMN37686533	2024	
SRX21992014	sra_merge/SRX21992014.isoform.gz	ONT	nromal	neural progenitor cell (NPC)		H9	PRJNA1023968	SAMN37686534	2024	
SRX21992013	sra_merge/SRX21992013.isoform.gz	ONT	nromal	neural progenitor cell (NPC)		H9	PRJNA1023968	SAMN37686535	2024	
SRX21992012	sra_merge/SRX21992012.isoform.gz	ONT	nromal	neural progenitor cell (NPC)		H9	PRJNA1023968	SAMN37686536	2024	
SRX21992011	sra_merge/SRX21992011.isoform.gz	ONT	nromal	neural progenitor cell (NPC)		H9	PRJNA1023968	SAMN37686537	2024	
SRX21992010	sra_merge/SRX21992010.isoform.gz	ONT	nromal	neural progenitor cell (NPC)		H9	PRJNA1023968	SAMN37686538	2024	
SRX21992009	sra_merge/SRX21992009.isoform.gz	ONT	nromal	embryonic stem cell (ESC)		H9	PRJNA1023968	SAMN37686539	2024	
SRX21992008	sra_merge/SRX21992008.isoform.gz	ONT	nromal	embryonic stem cell (ESC)		H9	PRJNA1023968	SAMN37686540	2024	
SRX21992007	sra_merge/SRX21992007.isoform.gz	ONT	nromal	embryonic stem cell (ESC)		H9	PRJNA1023968	SAMN37686541	2024	
SRX21992006	sra_merge/SRX21992006.isoform.gz	ONT	nromal	embryonic stem cell (ESC)		H9	PRJNA1023968	SAMN37686542	2024	
SRX21992005	sra_merge/SRX21992005.isoform.gz	ONT	nromal	embryonic stem cell (ESC)		H9	PRJNA1023968	SAMN37686543	2024	
SRX21992004	sra_merge/SRX21992004.isoform.gz	ONT	nromal	embryonic stem cell (ESC)		H9	PRJNA1023968	SAMN37686544	2024	
SRX21992003	sra_merge/SRX21992003.isoform.gz	ONT	nromal	embryonic stem cell (ESC)		H9	PRJNA1023968	SAMN37686545	2024	
SRX21992002	sra_merge/SRX21992002.isoform.gz	ONT	nromal	embryonic stem cell (ESC)		H9	PRJNA1023968	SAMN37686546	2024	
SRX21600733	sra_merge/SRX21600733.isoform.gz	ONT	Clear cell renal cell carcinoma	Kidney		NA	PRJNA1011977	SAMN37234769	2023	
SRX21600732	sra_merge/SRX21600732.isoform.gz	ONT	Clear cell renal cell carcinoma	Kidney		NA	PRJNA1011977	SAMN37234770	2023	
SRX21600731	sra_merge/SRX21600731.isoform.gz	ONT	Clear cell renal cell carcinoma	Kidney		NA	PRJNA1011977	SAMN37234771	2023	
SRX21600730	sra_merge/SRX21600730.isoform.gz	ONT	Clear cell renal cell carcinoma	Kidney		NA	PRJNA1011977	SAMN37234772	2023	
SRX21600729	sra_merge/SRX21600729.isoform.gz	ONT	Clear cell renal cell carcinoma	Kidney		NA	PRJNA1011977	SAMN37234773	2023	
SRX21600728	sra_merge/SRX21600728.isoform.gz	ONT	Clear cell renal cell carcinoma	Kidney		NA	PRJNA1011977	SAMN37234774	2023	
SRX21600727	sra_merge/SRX21600727.isoform.gz	ONT	Clear cell renal cell carcinoma	Kidney		NA	PRJNA1011977	SAMN37234775	2023	
SRX21600726	sra_merge/SRX21600726.isoform.gz	ONT	Clear cell renal cell carcinoma	Kidney		NA	PRJNA1011977	SAMN37234776	2023	
SRX21600725	sra_merge/SRX21600725.isoform.gz	ONT	Clear cell renal cell carcinoma	Kidney		NA	PRJNA1011977	SAMN37234777	2023	
SRX21600724	sra_merge/SRX21600724.isoform.gz	ONT	Clear cell renal cell carcinoma	Kidney		NA	PRJNA1011977	SAMN37234778	2023	
SRX21600723	sra_merge/SRX21600723.isoform.gz	ONT	Clear cell renal cell carcinoma	Kidney		NA	PRJNA1011977	SAMN37234779	2023	
SRX21600722	sra_merge/SRX21600722.isoform.gz	ONT	Clear cell renal cell carcinoma	Kidney		NA	PRJNA1011977	SAMN37234780	2023	
SRX21576453	sra_merge/SRX21576453.isoform.gz	PB	normal	Inner Cell Mass		HUES66	PRJNA1011333	SAMN37218891	2023	
SRX21576452	sra_merge/SRX21576452.isoform.gz	PB	normal	Inner Cell Mass		HUES66	PRJNA1011333	SAMN37218892	2023	
SRX21576451	sra_merge/SRX21576451.isoform.gz	PB	normal	Inner Cell Mass		HUES66	PRJNA1011333	SAMN37218893	2023	
SRX21576450	sra_merge/SRX21576450.isoform.gz	PB	normal	Inner Cell Mass		HUES66	PRJNA1011333	SAMN37218894	2023	
SRX21576449	sra_merge/SRX21576449.isoform.gz	PB	normal	Inner Cell Mass		HUES66	PRJNA1011333	SAMN37218895	2023	
SRX21576448	sra_merge/SRX21576448.isoform.gz	PB	normal	Inner Cell Mass		HUES66	PRJNA1011333	SAMN37218896	2023	
SRX21576447	sra_merge/SRX21576447.isoform.gz	PB	normal	Inner Cell Mass		HUES66	PRJNA1011333	SAMN37218897	2023	
SRX21566075	sra_merge/SRX21566075.isoform.gz	ONT	Renal cell carcinoma epithelial cell	Kidney		RCC4	PRJNA1011308	SAMN37217651	2023	
SRX21566074	sra_merge/SRX21566074.isoform.gz	ONT	Renal cell carcinoma epithelial cell	Kidney		RCC4	PRJNA1011308	SAMN37217652	2023	
SRX21566073	sra_merge/SRX21566073.isoform.gz	ONT	Renal cell carcinoma epithelial cell	Kidney		RCC4	PRJNA1011308	SAMN37217653	2023	
SRX21566072	sra_merge/SRX21566072.isoform.gz	ONT	Renal cell carcinoma epithelial cell	Kidney		RCC4	PRJNA1011308	SAMN37217654	2023	
SRX21566071	sra_merge/SRX21566071.isoform.gz	ONT	Renal cell carcinoma epithelial cell	Kidney		RCC4	PRJNA1011308	SAMN37217655	2023	
SRX21566070	sra_merge/SRX21566070.isoform.gz	ONT	Renal cell carcinoma epithelial cell	Kidney		RCC4	PRJNA1011308	SAMN37217656	2023	
SRX21518924	sra_merge/SRX21518924.isoform.gz	ONT	cell renal cell carcinoma	Kidney		NA	PRJNA1010770	SAMN37198714	2023	
SRX21518923	sra_merge/SRX21518923.isoform.gz	ONT	cell renal cell carcinoma	Kidney		NA	PRJNA1010770	SAMN37198715	2023	
SRX21518922	sra_merge/SRX21518922.isoform.gz	ONT	cell renal cell carcinoma	Kidney		NA	PRJNA1010770	SAMN37198716	2023	
SRX21518921	sra_merge/SRX21518921.isoform.gz	ONT	cell renal cell carcinoma	Kidney		NA	PRJNA1010770	SAMN37198705	2023	
SRX21518920	sra_merge/SRX21518920.isoform.gz	ONT	cell renal cell carcinoma	Kidney		NA	PRJNA1010770	SAMN37198706	2023	
SRX21518919	sra_merge/SRX21518919.isoform.gz	ONT	cell renal cell carcinoma	Kidney		NA	PRJNA1010770	SAMN37198707	2023	
SRX21518918	sra_merge/SRX21518918.isoform.gz	ONT	cell renal cell carcinoma	Kidney		NA	PRJNA1010770	SAMN37198708	2023	
SRX21518917	sra_merge/SRX21518917.isoform.gz	ONT	cell renal cell carcinoma	Kidney		NA	PRJNA1010770	SAMN37198709	2023	
